,Gene,Organism
0,secB,Acidiphilium_cryptum
1,prfA,Acidiphilium_cryptum
5,rplB,Acidiphilium_cryptum
6,prfB,Acidiphilium_cryptum
12,rpmD,Acidiphilium_cryptum
13,greA,Acidiphilium_cryptum
14,atpH,Acidiphilium_cryptum
15,rplX,Acidiphilium_cryptum
19,efp,Acidiphilium_cryptum
27,HBB,Acidiphilium_cryptum
31,groL,Acidiphilium_cryptum
40,eno,Acidiphilium_cryptum
42,tolB,Acidiphilium_cryptum
54,metK,Acidiphilium_cryptum
55,groS,Acidiphilium_cryptum
66,rplL,Acidiphilium_cryptum
71,HBA1,Acidiphilium_cryptum
74,ndk,Acidiphilium_cryptum
75,rplK,Acidiphilium_cryptum
103,rpsT,Acidiphilium_cryptum
109,mdh,Acidiphilium_cryptum
131,tig,Acidiphilium_cryptum
136,pdxS,Acidiphilium_cryptum
144,fusA,Acidiphilium_cryptum
146,grpE,Acidiphilium_cryptum
151,pnp,Acidiphilium_cryptum
177,tsf,Acidiphilium_cryptum
189,acpP,Acidiphilium_cryptum
192,tuf,Acidiphilium_cryptum
240,rplJ,Acidiphilium_cryptum
241,sucC,Acidiphilium_cryptum
259,atpD,Acidiphilium_cryptum
296,frr,Acidiphilium_cryptum
300,rpsS,Acidiphilium_cryptum
365,zwf,Acidiphilium_cryptum
366,ribH,Acidiphilium_cryptum
403,ppa,Acidiphilium_cryptum
441,tatA,Acidiphilium_cryptum
464,rpsQ,Acidiphilium_cryptum
469,rpoC,Acidiphilium_cryptum
473,rplV,Acidiphilium_cryptum
475,rne,Acidiphilium_cryptum
477,rplO,Acidiphilium_cryptum
548,rplC,Acidiphilium_cryptum
581,dnaK,Acidiphilium_cryptum
673,acsA,Acidiphilium_cryptum
705,glgA,Acidiphilium_cryptum
710,dapA,Acidiphilium_cryptum
719,rpsI,Acidiphilium_cryptum
733,rplY,Acidiphilium_cryptum
734,atpA,Acidiphilium_cryptum
789,psd,Acidiphilium_cryptum
894,pdhA,Acidiphilium_cryptum
895,trpA,Acidiphilium_cryptum
911,ilvE,Acidiphilium_cryptum
960,ribB,Acidiphilium_cryptum
1017,trpS,Acidiphilium_cryptum
1050,nusA,Acidiphilium_cryptum
1053,katG,Acidiphilium_cryptum
1249,rpmG,Acidiphilium_cryptum
1272,thiC,Acidiphilium_cryptum
1333,asd,Acidiphilium_cryptum
1388,rpoZ,Acidiphilium_cryptum
1426,rpsE,Acidiphilium_cryptum
1528,ilvC,Acidiphilium_cryptum
1548,rpsG,Acidiphilium_cryptum
1639,tig,Bacillus_cereus
1640,glmS,Bacillus_cereus
1642,rplC,Bacillus_cereus
1645,hslU,Bacillus_cereus
1648,ndk,Bacillus_cereus
1652,guaB,Bacillus_cereus
1654,tsf,Bacillus_cereus
1670,ldh,Bacillus_cereus
1677,glpK,Bacillus_cereus
1680,rpsL,Bacillus_cereus
1682,rpsB,Bacillus_cereus
1683,prfB,Bacillus_cereus
1687,pgi,Bacillus_cereus
1695,gpsA,Bacillus_cereus
1710,rpsE,Bacillus_cereus
1715,rplO,Bacillus_cereus
1717,hutU,Bacillus_cereus
1726,tuf,Bacillus_cereus
1739,rplQ,Bacillus_cereus
1753,rpsG,Bacillus_cereus
1757,rpsH,Bacillus_cereus
1764,fusA,Bacillus_cereus
1777,rplB,Bacillus_cereus
1778,sucD,Bacillus_cereus
1783,rpsS,Bacillus_cereus
1789,frr,Bacillus_cereus
1791,rpsD,Bacillus_cereus
1793,rplF,Bacillus_cereus
1795,rplX,Bacillus_cereus
1800,alaS,Bacillus_cereus
1822,dnaK,Bacillus_cereus
1826,rplL,Bacillus_cereus
1831,gcvT,Bacillus_cereus
1834,pckA,Bacillus_cereus
1848,sucC,Bacillus_cereus
1849,pyrG,Bacillus_cereus
1856,metK,Bacillus_cereus
1881,rplJ,Bacillus_cereus
1888,rplU,Bacillus_cereus
1892,tpiA,Bacillus_cereus
1914,rpsK,Bacillus_cereus
1921,serS,Bacillus_cereus
1922,pdhA,Bacillus_cereus
1923,rpsQ,Bacillus_cereus
1931,rplW,Bacillus_cereus
1932,rplS,Bacillus_cereus
1937,rpsP,Bacillus_cereus
1939,rpsC,Bacillus_cereus
1951,pdxS,Bacillus_cereus
1964,purA,Bacillus_cereus
1997,eno,Bacillus_cereus
2006,rpoC,Bacillus_cereus
2017,rplA,Bacillus_cereus
2031,rplT,Bacillus_cereus
2039,rplM,Bacillus_cereus
2089,asd,Bacillus_cereus
2109,rpsT,Bacillus_cereus
2125,prfA,Bacillus_cereus
2132,rpsJ,Bacillus_cereus
2189,rplE,Bacillus_cereus
2190,rpmC,Bacillus_cereus
2230,rpmD,Bacillus_cereus
2256,carA,Bacillus_cereus
2277,ribH,Bacillus_cereus
2331,rpoA,Bacillus_cereus
2340,acpP,Bacillus_cereus
2353,cysS,Bacillus_cereus
2360,menB,Bacillus_cereus
2396,thrS,Bacillus_cereus
2410,fhs,Bacillus_cereus
2413,infB,Bacillus_cereus
2414,uvrA,Bacillus_cereus
2433,rplV,Bacillus_cereus
2469,rocD,Bacillus_cereus
2502,rpsF,Bacillus_cereus
2528,groL,Bacillus_cereus
2552,argG,Bacillus_cereus
2556,ackA,Bacillus_cereus
2564,greA,Bacillus_cereus
2584,rplP,Bacillus_cereus
2615,rpoB,Bacillus_cereus
2703,tpx,Bacillus_cereus
2713,argF,Bacillus_cereus
2726,atpA,Bacillus_cereus
2826,ftsZ,Bacillus_cereus
2857,recA,Bacillus_cereus
3037,pnp,Bacillus_cereus
3071,rpsI,Bacillus_cereus
3118,gcvH,Bacillus_cereus
3146,buk,Bacillus_cereus
3171,glyA,Bacillus_cereus
3253,atpD,Bacillus_cereus
3307,mgsA,Bacillus_cereus
3359,mdh,Bacillus_cereus
3376,mnmG,Bacillus_cereus
3467,rplN,Bacillus_cereus
3539,folE,Bacillus_cereus
3571,murC,Bacillus_cereus
3586,hutI,Bacillus_cereus
3619,grpE,Bacillus_cereus
3621,rsmH,Bacillus_cereus
3795,gpmI,Bacillus_cereus
3887,rpsR,Bacillus_cereus
3900,argJ,Bacillus_cereus
3911,infA,Bacillus_cereus
3936,rplR,Bacillus_cereus
3979,rpsO,Bacillus_cereus
4077,rplD,Bacillus_cereus
4159,mutS,Bacillus_cereus
4172,glmM,Bacillus_cereus
4187,pepT,Bacillus_cereus
4208,dxs,Bacillus_cereus
4244,adk,Bacillus_cereus
4268,pfkA,Bacillus_cereus
4336,argH,Bacillus_cereus
4411,ftsH,Bacillus_cereus
4421,pyrE,Bacillus_cereus
4516,atpG,Bacillus_cereus
4883,clpX,Bacillus_cereus
5051,dapA,Bacillus_cereus
5088,nusA,Bacillus_cereus
5092,hemE,Bacillus_cereus
5161,prs,Bacillus_cereus
5188,clpB,Bacillus_cereus
5822,ychF,Bacillus_cereus
5921,purQ,Bacillus_cereus
6122,serC,Bacillus_cereus
6492,secA,Bacillus_cereus
6504,prmA,Bacillus_cereus
6802,rsmG,Bacillus_cereus
6906,gatA,Bacillus_cereus
7045,mreB,Bacillus_cereus
7153,fmt,Bacillus_cereus
7794,pheT,Bacillus_cereus
7906,pyrD,Bacillus_cereus
8139,gatC,Bacillus_cereus
8178,hisD,Bacillus_cereus
8651,groS,Bacillus_cereus
8778,rpmA,Bacillus_cereus
8792,lexA,Bacillus_cereus
9453,gmk,Bacillus_cereus
9683,rpsM,Bacillus_cereus
10193,panC,Bacillus_cereus
10238,carB,Bacillus_cereus
10523,dapF,Bacillus_cereus
11127,mnmE,Bacillus_cereus
11163,murD,Bacillus_cereus
11560,gatB,Bacillus_cereus
11811,pyrH,Bacillus_cereus
12125,tsf,Bacillus_subtilis
12126,gltX,Bacillus_subtilis
12127,rpsQ,Bacillus_subtilis
12137,rplW,Bacillus_subtilis
12138,ndk,Bacillus_subtilis
12139,icd,Bacillus_subtilis
12153,rplK,Bacillus_subtilis
12154,prfB,Bacillus_subtilis
12155,glyS,Bacillus_subtilis
12157,gatB,Bacillus_subtilis
12158,ftsZ,Bacillus_subtilis
12162,rpsB,Bacillus_subtilis
12170,atpH,Bacillus_subtilis
12171,pdhA,Bacillus_subtilis
12176,pnp,Bacillus_subtilis
12177,groL,Bacillus_subtilis
12181,atpG,Bacillus_subtilis
12185,tuf,Bacillus_subtilis
12188,alaS,Bacillus_subtilis
12189,atpA,Bacillus_subtilis
12190,sucC,Bacillus_subtilis
12191,rplL,Bacillus_subtilis
12198,rplR,Bacillus_subtilis
12199,rplU,Bacillus_subtilis
12203,der,Bacillus_subtilis
12206,lysS,Bacillus_subtilis
12209,gatC,Bacillus_subtilis
12213,metK,Bacillus_subtilis
12220,gyrA,Bacillus_subtilis
12226,atpD,Bacillus_subtilis
12231,accA,Bacillus_subtilis
12241,zwf,Bacillus_subtilis
12243,rpsC,Bacillus_subtilis
12244,guaB,Bacillus_subtilis
12246,fusA,Bacillus_subtilis
12247,rplF,Bacillus_subtilis
12252,atpF,Bacillus_subtilis
12255,pgk,Bacillus_subtilis
12260,pdxS,Bacillus_subtilis
12266,cysK,Bacillus_subtilis
12270,rpsI,Bacillus_subtilis
12275,groS,Bacillus_subtilis
12281,pckA,Bacillus_subtilis
12289,rpsP,Bacillus_subtilis
12324,rocD,Bacillus_subtilis
12334,eno,Bacillus_subtilis
12348,dnaK,Bacillus_subtilis
12350,rplB,Bacillus_subtilis
12351,ispG,Bacillus_subtilis
12373,tig,Bacillus_subtilis
12379,rplC,Bacillus_subtilis
12394,aroA,Bacillus_subtilis
12395,kbl,Bacillus_subtilis
12400,mreB,Bacillus_subtilis
12402,rplJ,Bacillus_subtilis
12414,ahpC,Bacillus_subtilis
12418,rpsG,Bacillus_subtilis
12422,rplA,Bacillus_subtilis
12428,obg,Bacillus_subtilis
12430,rplE,Bacillus_subtilis
12432,tpiA,Bacillus_subtilis
12443,menB,Bacillus_subtilis
12451,pfkA,Bacillus_subtilis
12455,dnaN,Bacillus_subtilis
12456,mdh,Bacillus_subtilis
12461,sufC,Bacillus_subtilis
12467,sucD,Bacillus_subtilis
12469,argS,Bacillus_subtilis
12470,rpsH,Bacillus_subtilis
12474,pta,Bacillus_subtilis
12475,hemL,Bacillus_subtilis
12477,infB,Bacillus_subtilis
12490,aspS,Bacillus_subtilis
12515,rplN,Bacillus_subtilis
12517,rpoC,Bacillus_subtilis
12540,miaB,Bacillus_subtilis
12553,atpC,Bacillus_subtilis
12563,glyA,Bacillus_subtilis
12578,pyrG,Bacillus_subtilis
12587,gcvH,Bacillus_subtilis
12591,tpx,Bacillus_subtilis
12606,acsA,Bacillus_subtilis
12613,pgi,Bacillus_subtilis
12617,serS,Bacillus_subtilis
12625,fumC,Bacillus_subtilis
12633,tal,Bacillus_subtilis
12637,buk,Bacillus_subtilis
12650,rpoA,Bacillus_subtilis
12652,rpoB,Bacillus_subtilis
12653,rpsE,Bacillus_subtilis
12667,greA,Bacillus_subtilis
12670,thrC,Bacillus_subtilis
12684,ftsY,Bacillus_subtilis
12698,rplD,Bacillus_subtilis
12732,pheT,Bacillus_subtilis
12733,grpE,Bacillus_subtilis
12736,purM,Bacillus_subtilis
12760,clpP,Bacillus_subtilis
12783,gpmI,Bacillus_subtilis
12793,mnmE,Bacillus_subtilis
12824,rplQ,Bacillus_subtilis
12845,pyk,Bacillus_subtilis
12846,glnA,Bacillus_subtilis
12850,rpsD,Bacillus_subtilis
12864,dapA,Bacillus_subtilis
12865,lexA,Bacillus_subtilis
12874,prfA,Bacillus_subtilis
12876,etfB,Bacillus_subtilis
12897,hemE,Bacillus_subtilis
12915,rplO,Bacillus_subtilis
12934,rplT,Bacillus_subtilis
12947,gyrB,Bacillus_subtilis
12980,ileS,Bacillus_subtilis
12997,ftsH,Bacillus_subtilis
13064,sufB,Bacillus_subtilis
13077,etfA,Bacillus_subtilis
13115,prs,Bacillus_subtilis
13140,ffh,Bacillus_subtilis
13158,rpsT,Bacillus_subtilis
13186,rpmA,Bacillus_subtilis
13216,HBB,Bacillus_subtilis
13233,ldh,Bacillus_subtilis
13395,ddl,Bacillus_subtilis
13447,asd,Bacillus_subtilis
13476,murE,Bacillus_subtilis
13481,ftsA,Bacillus_subtilis
13510,guaA,Bacillus_subtilis
13576,adk,Bacillus_subtilis
13641,htpG,Bacillus_subtilis
13706,infA,Bacillus_subtilis
13720,efp,Bacillus_subtilis
13729,glmS,Bacillus_subtilis
13740,rpsO,Bacillus_subtilis
13969,ychF,Bacillus_subtilis
13974,pepT,Bacillus_subtilis
14010,valS,Bacillus_subtilis
14075,rpsL,Bacillus_subtilis
14107,rplX,Bacillus_subtilis
14126,rpmD,Bacillus_subtilis
14136,rsmH,Bacillus_subtilis
14187,infC,Bacillus_subtilis
14295,rpsJ,Bacillus_subtilis
14408,engB,Bacillus_subtilis
14435,purA,Bacillus_subtilis
14463,rpoZ,Bacillus_subtilis
14542,accB,Bacillus_subtilis
14697,fabG,Bacillus_subtilis
14778,frr,Bacillus_subtilis
14851,ackA,Bacillus_subtilis
14874,nusA,Bacillus_subtilis
14889,upp,Bacillus_subtilis
15048,rho,Bacteroides_fragilis
15051,gap,Bacteroides_fragilis
15054,adk,Bacteroides_fragilis
15057,rpsB,Bacteroides_fragilis
15058,rpoC,Bacteroides_fragilis
15064,rsfS,Bacteroides_fragilis
15076,rpmB,Bacteroides_fragilis
15080,rpsK,Bacteroides_fragilis
15084,secA,Bacteroides_fragilis
15087,tsf,Bacteroides_fragilis
15089,rplO,Bacteroides_fragilis
15093,rpsS,Bacteroides_fragilis
15095,rplX,Bacteroides_fragilis
15102,trxB,Bacteroides_fragilis
15109,rpsL,Bacteroides_fragilis
15110,rpsP,Bacteroides_fragilis
15114,groEL,Bacteroides_fragilis
15122,fusA,Bacteroides_fragilis
15124,ftsZ,Bacteroides_fragilis
15133,rplV,Bacteroides_fragilis
15134,alaS,Bacteroides_fragilis
15141,rpsM,Bacteroides_fragilis
15144,rpsQ,Bacteroides_fragilis
15146,prfA,Bacteroides_fragilis
15160,tuf,Bacteroides_fragilis
15162,rpsF,Bacteroides_fragilis
15170,gpmI,Bacteroides_fragilis
15171,rplC,Bacteroides_fragilis
15172,trpD,Bacteroides_fragilis
15181,aspA,Bacteroides_fragilis
15194,rpsU,Bacteroides_fragilis
15215,typA,Bacteroides_fragilis
15216,thiC,Bacteroides_fragilis
15221,rplB,Bacteroides_fragilis
15230,pckA,Bacteroides_fragilis
15236,mdh,Bacteroides_fragilis
15250,rplL,Bacteroides_fragilis
15252,pfp,Bacteroides_fragilis
15261,rny,Bacteroides_fragilis
15268,folD,Bacteroides_fragilis
15270,gcvP,Bacteroides_fragilis
15278,rplQ,Bacteroides_fragilis
15292,trpA,Bacteroides_fragilis
15296,ileS,Bacteroides_fragilis
15306,rplR,Bacteroides_fragilis
15307,rpsC,Bacteroides_fragilis
15312,rplK,Bacteroides_fragilis
15334,ribH,Bacteroides_fragilis
15336,rplP,Bacteroides_fragilis
15341,rpsG,Bacteroides_fragilis
15348,pyrG,Bacteroides_fragilis
15366,rplE,Bacteroides_fragilis
15374,rpsI,Bacteroides_fragilis
15383,greA,Bacteroides_fragilis
15385,lysA,Bacteroides_fragilis
15386,efp,Bacteroides_fragilis
15387,rpoB,Bacteroides_fragilis
15390,metK,Bacteroides_fragilis
15391,purD,Bacteroides_fragilis
15415,ispG,Bacteroides_fragilis
15425,purL,Bacteroides_fragilis
15435,serC,Bacteroides_fragilis
15444,gltX,Bacteroides_fragilis
15450,pepT,Bacteroides_fragilis
15465,gyrA,Bacteroides_fragilis
15467,tpiA,Bacteroides_fragilis
15495,rpmI,Bacteroides_fragilis
15499,lpxA,Bacteroides_fragilis
15512,rpmG,Bacteroides_fragilis
15519,valS,Bacteroides_fragilis
15521,prs,Bacteroides_fragilis
15536,serS,Bacteroides_fragilis
15540,asd,Bacteroides_fragilis
15553,rplD,Bacteroides_fragilis
15574,ALB,Bacteroides_fragilis
15575,gyrB,Bacteroides_fragilis
15578,rpsR,Bacteroides_fragilis
15588,rpmE,Bacteroides_fragilis
15599,ettA,Bacteroides_fragilis
15625,rnr,Bacteroides_fragilis
15628,proS,Bacteroides_fragilis
15635,rpmA,Bacteroides_fragilis
15636,rplA,Bacteroides_fragilis
15643,rplT,Bacteroides_fragilis
15650,infB,Bacteroides_fragilis
15660,rpmC,Bacteroides_fragilis
15664,rpsD,Bacteroides_fragilis
15665,asnS,Bacteroides_fragilis
15677,sufB,Bacteroides_fragilis
15689,fabH,Bacteroides_fragilis
15695,aspS,Bacteroides_fragilis
15708,ilvD,Bacteroides_fragilis
15709,rplJ,Bacteroides_fragilis
15722,surE,Bacteroides_fragilis
15728,glyA,Bacteroides_fragilis
15745,gcvT,Bacteroides_fragilis
15752,rpsO,Bacteroides_fragilis
15770,rplM,Bacteroides_fragilis
15774,nusA,Bacteroides_fragilis
15779,queC,Bacteroides_fragilis
15781,guaA,Bacteroides_fragilis
15801,clpB,Bacteroides_fragilis
15802,guaB,Bacteroides_fragilis
15803,topA,Bacteroides_fragilis
15806,rpmD,Bacteroides_fragilis
15820,ahpC,Bacteroides_fragilis
15824,glgA,Bacteroides_fragilis
15829,thrS,Bacteroides_fragilis
15855,ftsY,Bacteroides_fragilis
15864,cysC,Bacteroides_fragilis
15874,argH,Bacteroides_fragilis
15881,metG,Bacteroides_fragilis
15883,rplU,Bacteroides_fragilis
15895,ychF,Bacteroides_fragilis
15896,argS,Bacteroides_fragilis
15897,rpsA,Bacteroides_fragilis
15900,purH,Bacteroides_fragilis
15938,glnS,Bacteroides_fragilis
15960,rplN,Bacteroides_fragilis
15961,fabG,Bacteroides_fragilis
15964,tyrS,Bacteroides_fragilis
15965,rlmN,Bacteroides_fragilis
15969,trpS,Bacteroides_fragilis
15986,rplS,Bacteroides_fragilis
15998,galE,Bacteroides_fragilis
16022,pheS,Bacteroides_fragilis
16045,leuS,Bacteroides_fragilis
16047,rplF,Bacteroides_fragilis
16048,gcvH,Bacteroides_fragilis
16077,ftsH,Bacteroides_fragilis
16087,frr,Bacteroides_fragilis
16095,glyS,Bacteroides_fragilis
16105,rpoA,Bacteroides_fragilis
16116,ligA,Bacteroides_fragilis
16131,pyk,Bacteroides_fragilis
16159,ackA,Bacteroides_fragilis
16160,purB,Bacteroides_fragilis
16228,cysK,Bacteroides_fragilis
16231,rplY,Bacteroides_fragilis
16273,clpX,Bacteroides_fragilis
16274,ffh,Bacteroides_fragilis
16300,htpG,Bacteroides_fragilis
16327,pheT,Bacteroides_fragilis
16335,nuoC,Bacteroides_fragilis
16363,glnA,Bacteroides_fragilis
16411,hflX,Bacteroides_fragilis
16436,infA,Bacteroides_fragilis
16463,hisS,Bacteroides_fragilis
16488,aroC,Bacteroides_fragilis
16515,atpA,Bacteroides_fragilis
16520,prmA,Bacteroides_fragilis
16569,fhs,Bacteroides_fragilis
16600,eno,Bacteroides_fragilis
16611,gpmA,Bacteroides_fragilis
16630,msrA,Bacteroides_fragilis
16637,infC,Bacteroides_fragilis
16657,pyrE,Bacteroides_fragilis
16769,tpx,Bacteroides_fragilis
16774,rpsH,Bacteroides_fragilis
16791,rpsJ,Bacteroides_fragilis
16797,pgk,Bacteroides_fragilis
16829,murD,Bacteroides_fragilis
16838,purC,Bacteroides_fragilis
16910,rpsT,Bacteroides_fragilis
16911,HBB,Bacteroides_fragilis
16914,purA,Bacteroides_fragilis
16942,mnmG,Bacteroides_fragilis
16945,mgsA,Bacteroides_fragilis
16960,rpsE,Bacteroides_fragilis
16973,rplI,Bacteroides_fragilis
17036,glsA,Bacteroides_fragilis
17170,ftsA,Bacteroides_fragilis
17183,tal,Bacteroides_fragilis
17222,panC,Bacteroides_fragilis
17284,pyrH,Bacteroides_fragilis
17329,nadE,Bacteroides_fragilis
17405,dxr,Bacteroides_fragilis
17475,HBA1,Bacteroides_fragilis
17583,engB,Bacteroides_fragilis
17591,mnmE,Bacteroides_fragilis
17641,fabD,Bacteroides_fragilis
17758,acpP,Bacteroides_fragilis
17805,sufC,Bacteroides_fragilis
17833,leuB,Bacteroides_fragilis
17840,polA,Bacteroides_fragilis
17875,nusG,Bacteroides_fragilis
17884,purM,Bacteroides_fragilis
17891,atpD,Bacteroides_fragilis
17959,zwf,Bacteroides_fragilis
17970,murF,Bacteroides_fragilis
18008,murE,Bacteroides_fragilis
18043,obg,Bacteroides_fragilis
18138,proA,Bacteroides_fragilis
18189,kdsA,Bacteroides_fragilis
18389,pyrF,Bacteroides_fragilis
18415,thrC,Bacteroides_fragilis
18672,purE,Bacteroides_fragilis
18735,lpxD,Bacteroides_fragilis
18824,menB,Bacteroides_fragilis
18931,rpe,Bacteroides_fragilis
19180,lepA,Bacteroides_fragilis
19249,sucD,Bacteroides_fragilis
19443,rpsN,Bacteroides_fragilis
19662,proB,Bacteroides_fragilis
19716,prfC,Bacteroides_fragilis
19909,cmk,Bacteroides_fragilis
19920,pyrB,Bacteroides_fragilis
20502,mreB,Bacteroides_fragilis
20705,panB,Bacteroides_fragilis
20862,cysS,Bacteroides_fragilis
21167,lon,Bacteroides_fragilis
21331,parE,Bacteroides_fragilis
21856,argC,Bacteroides_fragilis
22210,parC,Bacteroides_fragilis
22250,pdxJ,Bacteroides_fragilis
22269,grpE,Bacteroides_fragilis
22471,def,Bacteroides_fragilis
22483,rplW,Bacteroides_fragilis
23100,buk,Bacteroides_fragilis
23771,aroB,Bacteroides_fragilis
24408,clpP,Bacteroides_fragilis
25923,atpG,Bacteroides_fragilis
26233,psd,Bacteroides_fragilis
26249,rne,Bacteroides_fragilis
26254,carA,Bacteroides_fragilis
26288,fbp,Bacteroides_fragilis
26335,tgt,Bacteroides_fragilis
26563,queA,Bacteroides_fragilis
26575,atpF,Bacteroides_fragilis
26615,recA,Bacteroides_fragilis
26806,der,Bacteroides_fragilis
26918,ribB,Bacteroides_fragilis
27358,kbl,Bacteroides_fragilis
27557,speA,Bacteroides_fragilis
27848,folE,Bacteroides_fragilis
27896,argD,Bacteroides_fragilis
27909,map,Bacteroides_fragilis
28029,prfB,Bacteroides_fragilis
28189,leuD,Bacteroides_fragilis
28757,sucC,Bacteroides_fragilis
29701,hutU,Bacteroides_fragilis
30548,hutI,Bacteroides_fragilis
31439,hisH,Bacteroides_fragilis
31558,argG,Bacteroides_fragilis
32074,rimM,Bacteroides_fragilis
34946,ppk,Bacteroides_fragilis
35693,mnmA,Bacteroides_fragilis
36135,icd,Bacteroides_fragilis
39225,dnaX,Bacteroides_fragilis
40571,murC,Bacteroides_fragilis
41019,mutS,Bacteroides_fragilis
42449,argB,Bacteroides_fragilis
42600,rimO,Bacteroides_fragilis
42916,hisG,Bacteroides_fragilis
43000,hisD,Bacteroides_fragilis
44090,leuC,Bacteroides_fragilis
45220,trpB,Bacteroides_fragilis
45284,pgl,Bacteroides_fragilis
45517,miaB,Bacteroides_fragilis
45757,rpsD,Bacteroides_thetaiotaomicron
45761,dnaK,Bacteroides_thetaiotaomicron
45762,eno,Bacteroides_thetaiotaomicron
45763,rpmB,Bacteroides_thetaiotaomicron
45764,rplB,Bacteroides_thetaiotaomicron
45769,frr,Bacteroides_thetaiotaomicron
45772,leuB,Bacteroides_thetaiotaomicron
45773,ALB,Bacteroides_thetaiotaomicron
45783,rplX,Bacteroides_thetaiotaomicron
45788,rpsL,Bacteroides_thetaiotaomicron
45794,pnp,Bacteroides_thetaiotaomicron
45796,pyrE,Bacteroides_thetaiotaomicron
45797,polA,Bacteroides_thetaiotaomicron
45800,infB,Bacteroides_thetaiotaomicron
45810,pckA,Bacteroides_thetaiotaomicron
45812,secA,Bacteroides_thetaiotaomicron
45815,alaS,Bacteroides_thetaiotaomicron
45821,rpsP,Bacteroides_thetaiotaomicron
45834,htpG,Bacteroides_thetaiotaomicron
45835,rpsU,Bacteroides_thetaiotaomicron
45836,tsf,Bacteroides_thetaiotaomicron
45838,rpsH,Bacteroides_thetaiotaomicron
45845,tuf,Bacteroides_thetaiotaomicron
45848,msrA,Bacteroides_thetaiotaomicron
45851,mdh,Bacteroides_thetaiotaomicron
45854,rpoC,Bacteroides_thetaiotaomicron
45857,gcvP,Bacteroides_thetaiotaomicron
45863,rplS,Bacteroides_thetaiotaomicron
45876,rpsB,Bacteroides_thetaiotaomicron
45907,pfp,Bacteroides_thetaiotaomicron
45910,groL,Bacteroides_thetaiotaomicron
45913,pgi,Bacteroides_thetaiotaomicron
45916,tyrS,Bacteroides_thetaiotaomicron
45917,hisA,Bacteroides_thetaiotaomicron
45929,rplA,Bacteroides_thetaiotaomicron
45931,thrS,Bacteroides_thetaiotaomicron
45941,pyrG,Bacteroides_thetaiotaomicron
45953,rplL,Bacteroides_thetaiotaomicron
45954,rplQ,Bacteroides_thetaiotaomicron
45960,rplF,Bacteroides_thetaiotaomicron
45961,purC,Bacteroides_thetaiotaomicron
45972,fusA,Bacteroides_thetaiotaomicron
45975,purL,Bacteroides_thetaiotaomicron
45978,rpsF,Bacteroides_thetaiotaomicron
45979,rpoB,Bacteroides_thetaiotaomicron
45981,pgk,Bacteroides_thetaiotaomicron
45982,clpB,Bacteroides_thetaiotaomicron
45997,ileS,Bacteroides_thetaiotaomicron
45999,rplK,Bacteroides_thetaiotaomicron
46001,rpsC,Bacteroides_thetaiotaomicron
46012,purA,Bacteroides_thetaiotaomicron
46014,rpmI,Bacteroides_thetaiotaomicron
46033,rpsI,Bacteroides_thetaiotaomicron
46040,rpsM,Bacteroides_thetaiotaomicron
46041,rny,Bacteroides_thetaiotaomicron
46047,coaBC,Bacteroides_thetaiotaomicron
46054,purH,Bacteroides_thetaiotaomicron
46055,rpsS,Bacteroides_thetaiotaomicron
46056,pyrH,Bacteroides_thetaiotaomicron
46057,rpsK,Bacteroides_thetaiotaomicron
46060,serC,Bacteroides_thetaiotaomicron
46066,rplI,Bacteroides_thetaiotaomicron
46069,valS,Bacteroides_thetaiotaomicron
46085,groS,Bacteroides_thetaiotaomicron
46086,rpmA,Bacteroides_thetaiotaomicron
46099,ispG,Bacteroides_thetaiotaomicron
46101,folD,Bacteroides_thetaiotaomicron
46104,rpsG,Bacteroides_thetaiotaomicron
46116,gyrA,Bacteroides_thetaiotaomicron
46124,rpsO,Bacteroides_thetaiotaomicron
46137,ahcY,Bacteroides_thetaiotaomicron
46144,atpF,Bacteroides_thetaiotaomicron
46158,rplO,Bacteroides_thetaiotaomicron
46164,atpA,Bacteroides_thetaiotaomicron
46197,pheT,Bacteroides_thetaiotaomicron
46201,def,Bacteroides_thetaiotaomicron
46207,rplE,Bacteroides_thetaiotaomicron
46216,greA,Bacteroides_thetaiotaomicron
46224,clpP,Bacteroides_thetaiotaomicron
46229,efp,Bacteroides_thetaiotaomicron
46230,glsA,Bacteroides_thetaiotaomicron
46239,rplU,Bacteroides_thetaiotaomicron
46316,rplC,Bacteroides_thetaiotaomicron
46329,lpxD,Bacteroides_thetaiotaomicron
46339,rplT,Bacteroides_thetaiotaomicron
46350,tpiA,Bacteroides_thetaiotaomicron
46352,surE,Bacteroides_thetaiotaomicron
46368,dxr,Bacteroides_thetaiotaomicron
46374,panC,Bacteroides_thetaiotaomicron
46379,rplR,Bacteroides_thetaiotaomicron
46384,menB,Bacteroides_thetaiotaomicron
46430,aspS,Bacteroides_thetaiotaomicron
46447,rpsE,Bacteroides_thetaiotaomicron
46451,adk,Bacteroides_thetaiotaomicron
46482,rplM,Bacteroides_thetaiotaomicron
46490,argS,Bacteroides_thetaiotaomicron
46527,asnS,Bacteroides_thetaiotaomicron
46580,nusA,Bacteroides_thetaiotaomicron
46598,hflX,Bacteroides_thetaiotaomicron
46605,guaB,Bacteroides_thetaiotaomicron
46611,rplW,Bacteroides_thetaiotaomicron
46614,gcvH,Bacteroides_thetaiotaomicron
46616,acpP,Bacteroides_thetaiotaomicron
46626,kbl,Bacteroides_thetaiotaomicron
